,ResultsFK,Time,TStartWait_TFinish,CustomColumnID_Assignments_T1_AssignmentBegin__CustomColumnID_Assignments_T2_AssignmentEnd_,BlockIDResourceID
410,1,44013.149305555555,,,L0 Security Control 1_Common Usage_6
411,1,44013.149305555555,,,L0 Security Control 1_Common Usage_2
412,1,44013.149305555555,,,L0 Security Control 1_Common Usage_4
413,1,44013.149305555555,,,L0 Security Control 1_Common Usage_1
414,1,44013.15277777778,15.0,2268.0,L0 Security Control 1_Common Usage_9
415,1,44013.15277777778,15.0,344.0,L0 Security Control 1_Common Usage_7
416,1,44013.15277777778,,,L0 Security Control 1_Common Usage_5
417,1,44013.15277777778,15.0,403.0,L0 Security Control 1_Common Usage_8
418,1,44013.15277777778,,,L0 Security Control 1_Common Usage_3
419,1,44013.15277777778,,,L0 Security Control 1_Common Usage_6
420,1,44013.15277777778,,,L0 Security Control 1_Common Usage_2
421,1,44013.15277777778,,,L0 Security Control 1_Common Usage_4
422,1,44013.15277777778,,,L0 Security Control 1_Common Usage_1
423,1,44013.15625,17.0,2268.0,L0 Security Control 1_Common Usage_9
424,1,44013.15625,15.0,344.0,L0 Security Control 1_Common Usage_7
425,1,44013.15625,,,L0 Security Control 1_Common Usage_5
426,1,44013.15625,16.0,403.0,L0 Security Control 1_Common Usage_8
427,1,44013.15625,,,L0 Security Control 1_Common Usage_3
428,1,44013.15625,,,L0 Security Control 1_Common Usage_6
429,1,44013.15625,,,L0 Security Control 1_Common Usage_2
430,1,44013.15625,,,L0 Security Control 1_Common Usage_4
431,1,44013.15625,,,L0 Security Control 1_Common Usage_1
432,1,44013.15972222222,16.0,2268.0,L0 Security Control 1_Common Usage_9
433,1,44013.15972222222,15.0,344.0,L0 Security Control 1_Common Usage_7
434,1,44013.15972222222,,,L0 Security Control 1_Common Usage_5
435,1,44013.15972222222,16.0,403.0,L0 Security Control 1_Common Usage_8
436,1,44013.15972222222,,,L0 Security Control 1_Common Usage_3
437,1,44013.15972222222,,,L0 Security Control 1_Common Usage_6
438,1,44013.15972222222,,,L0 Security Control 1_Common Usage_2
439,1,44013.15972222222,,,L0 Security Control 1_Common Usage_4
440,1,44013.15972222222,,,L0 Security Control 1_Common Usage_1
441,1,44013.163194444445,17.0,2268.0,L0 Security Control 1_Common Usage_9
442,1,44013.163194444445,16.0,344.0,L0 Security Control 1_Common Usage_7
443,1,44013.163194444445,,,L0 Security Control 1_Common Usage_5
444,1,44013.163194444445,17.0,403.0,L0 Security Control 1_Common Usage_8
445,1,44013.163194444445,,,L0 Security Control 1_Common Usage_3
446,1,44013.163194444445,17.0,274.0,L0 Security Control 1_Common Usage_6
447,1,44013.163194444445,,,L0 Security Control 1_Common Usage_2
448,1,44013.163194444445,,,L0 Security Control 1_Common Usage_4
449,1,44013.163194444445,,,L0 Security Control 1_Common Usage_1
450,1,44013.166666666664,17.0,2268.0,L0 Security Control 1_Common Usage_9
451,1,44013.166666666664,18.0,344.0,L0 Security Control 1_Common Usage_7
452,1,44013.166666666664,,,L0 Security Control 1_Common Usage_5
453,1,44013.166666666664,17.0,403.0,L0 Security Control 1_Common Usage_8
454,1,44013.166666666664,,,L0 Security Control 1_Common Usage_3
455,1,44013.166666666664,17.0,274.0,L0 Security Control 1_Common Usage_6
456,1,44013.166666666664,,,L0 Security Control 1_Common Usage_2
457,1,44013.166666666664,,,L0 Security Control 1_Common Usage_4
458,1,44013.166666666664,,,L0 Security Control 1_Common Usage_1
459,1,44013.17013888889,17.0,2268.0,L0 Security Control 1_Common Usage_9
460,1,44013.17013888889,17.0,344.0,L0 Security Control 1_Common Usage_7
461,1,44013.17013888889,,,L0 Security Control 1_Common Usage_5
462,1,44013.17013888889,17.0,403.0,L0 Security Control 1_Common Usage_8
463,1,44013.17013888889,,,L0 Security Control 1_Common Usage_3
464,1,44013.17013888889,16.0,274.0,L0 Security Control 1_Common Usage_6
465,1,44013.17013888889,,,L0 Security Control 1_Common Usage_2
466,1,44013.17013888889,,,L0 Security Control 1_Common Usage_4
467,1,44013.17013888889,,,L0 Security Control 1_Common Usage_1
468,1,44013.17361111111,16.0,2268.0,L0 Security Control 1_Common Usage_9
469,1,44013.17361111111,16.0,344.0,L0 Security Control 1_Common Usage_7
470,1,44013.17361111111,16.0,245.0,L0 Security Control 1_Common Usage_5
471,1,44013.17361111111,16.0,403.0,L0 Security Control 1_Common Usage_8
472,1,44013.17361111111,,,L0 Security Control 1_Common Usage_3
473,1,44013.17361111111,16.0,274.0,L0 Security Control 1_Common Usage_6
474,1,44013.17361111111,,,L0 Security Control 1_Common Usage_2
475,1,44013.17361111111,,,L0 Security Control 1_Common Usage_4
476,1,44013.17361111111,,,L0 Security Control 1_Common Usage_1
477,1,44013.177083333336,16.0,2268.0,L0 Security Control 1_Common Usage_9
478,1,44013.177083333336,16.0,344.0,L0 Security Control 1_Common Usage_7
479,1,44013.177083333336,16.0,245.0,L0 Security Control 1_Common Usage_5
480,1,44013.177083333336,16.0,403.0,L0 Security Control 1_Common Usage_8
481,1,44013.177083333336,,,L0 Security Control 1_Common Usage_3
482,1,44013.177083333336,15.0,274.0,L0 Security Control 1_Common Usage_6
483,1,44013.177083333336,,,L0 Security Control 1_Common Usage_2
484,1,44013.177083333336,,,L0 Security Control 1_Common Usage_4
485,1,44013.177083333336,,,L0 Security Control 1_Common Usage_1
486,1,44013.180555555555,16.0,2268.0,L0 Security Control 1_Common Usage_9
487,1,44013.180555555555,16.0,344.0,L0 Security Control 1_Common Usage_7
488,1,44013.180555555555,16.0,245.0,L0 Security Control 1_Common Usage_5
489,1,44013.180555555555,15.0,403.0,L0 Security Control 1_Common Usage_8
490,1,44013.180555555555,,,L0 Security Control 1_Common Usage_3
491,1,44013.180555555555,15.0,274.0,L0 Security Control 1_Common Usage_6
492,1,44013.180555555555,,,L0 Security Control 1_Common Usage_2
493,1,44013.180555555555,,,L0 Security Control 1_Common Usage_4
494,1,44013.180555555555,,,L0 Security Control 1_Common Usage_1
495,1,44013.18402777778,17.0,2268.0,L0 Security Control 1_Common Usage_9
496,1,44013.18402777778,17.0,344.0,L0 Security Control 1_Common Usage_7
497,1,44013.18402777778,17.0,245.0,L0 Security Control 1_Common Usage_5
498,1,44013.18402777778,17.0,403.0,L0 Security Control 1_Common Usage_8
499,1,44013.18402777778,,,L0 Security Control 1_Common Usage_3
500,1,44013.18402777778,17.0,274.0,L0 Security Control 1_Common Usage_6
501,1,44013.18402777778,,,L0 Security Control 1_Common Usage_2
502,1,44013.18402777778,17.0,166.0,L0 Security Control 1_Common Usage_4
503,1,44013.18402777778,,,L0 Security Control 1_Common Usage_1
504,1,44013.1875,18.0,2268.0,L0 Security Control 1_Common Usage_9
505,1,44013.1875,17.0,344.0,L0 Security Control 1_Common Usage_7
506,1,44013.1875,18.0,245.0,L0 Security Control 1_Common Usage_5
507,1,44013.1875,18.0,403.0,L0 Security Control 1_Common Usage_8
508,1,44013.1875,,,L0 Security Control 1_Common Usage_3
509,1,44013.1875,18.0,274.0,L0 Security Control 1_Common Usage_6
510,1,44013.1875,,,L0 Security Control 1_Common Usage_2
511,1,44013.1875,18.0,166.0,L0 Security Control 1_Common Usage_4
512,1,44013.1875,,,L0 Security Control 1_Common Usage_1
513,1,44013.19097222222,18.0,2268.0,L0 Security Control 1_Common Usage_9
514,1,44013.19097222222,16.0,344.0,L0 Security Control 1_Common Usage_7
515,1,44013.19097222222,17.0,245.0,L0 Security Control 1_Common Usage_5
516,1,44013.19097222222,16.0,403.0,L0 Security Control 1_Common Usage_8
517,1,44013.19097222222,,,L0 Security Control 1_Common Usage_3
518,1,44013.19097222222,16.0,274.0,L0 Security Control 1_Common Usage_6
519,1,44013.19097222222,,,L0 Security Control 1_Common Usage_2
520,1,44013.19097222222,17.0,166.0,L0 Security Control 1_Common Usage_4
521,1,44013.19097222222,,,L0 Security Control 1_Common Usage_1
522,1,44013.194444444445,16.0,2268.0,L0 Security Control 1_Common Usage_9
523,1,44013.194444444445,17.0,344.0,L0 Security Control 1_Common Usage_7
524,1,44013.194444444445,17.0,245.0,L0 Security Control 1_Common Usage_5
525,1,44013.194444444445,17.0,403.0,L0 Security Control 1_Common Usage_8
526,1,44013.194444444445,17.0,138.0,L0 Security Control 1_Common Usage_3
527,1,44013.194444444445,17.0,274.0,L0 Security Control 1_Common Usage_6
528,1,44013.194444444445,16.0,137.0,L0 Security Control 1_Common Usage_2
529,1,44013.194444444445,17.0,166.0,L0 Security Control 1_Common Usage_4
530,1,44013.194444444445,,,L0 Security Control 1_Common Usage_1
531,1,44013.197916666664,17.0,2268.0,L0 Security Control 1_Common Usage_9
532,1,44013.197916666664,17.0,344.0,L0 Security Control 1_Common Usage_7
533,1,44013.197916666664,17.0,245.0,L0 Security Control 1_Common Usage_5
534,1,44013.197916666664,17.0,403.0,L0 Security Control 1_Common Usage_8
535,1,44013.197916666664,18.0,138.0,L0 Security Control 1_Common Usage_3
536,1,44013.197916666664,17.0,274.0,L0 Security Control 1_Common Usage_6
537,1,44013.197916666664,17.0,137.0,L0 Security Control 1_Common Usage_2
538,1,44013.197916666664,17.0,166.0,L0 Security Control 1_Common Usage_4
539,1,44013.197916666664,,,L0 Security Control 1_Common Usage_1
540,1,44013.20138888889,17.0,2268.0,L0 Security Control 1_Common Usage_9
541,1,44013.20138888889,17.0,344.0,L0 Security Control 1_Common Usage_7
542,1,44013.20138888889,17.0,245.0,L0 Security Control 1_Common Usage_5
543,1,44013.20138888889,17.0,403.0,L0 Security Control 1_Common Usage_8
544,1,44013.20138888889,17.0,138.0,L0 Security Control 1_Common Usage_3
545,1,44013.20138888889,17.0,274.0,L0 Security Control 1_Common Usage_6
546,1,44013.20138888889,17.0,137.0,L0 Security Control 1_Common Usage_2
547,1,44013.20138888889,17.0,166.0,L0 Security Control 1_Common Usage_4
548,1,44013.20138888889,,,L0 Security Control 1_Common Usage_1
549,1,44013.20486111111,17.0,2268.0,L0 Security Control 1_Common Usage_9
550,1,44013.20486111111,17.0,344.0,L0 Security Control 1_Common Usage_7
551,1,44013.20486111111,17.0,245.0,L0 Security Control 1_Common Usage_5
552,1,44013.20486111111,17.0,403.0,L0 Security Control 1_Common Usage_8
553,1,44013.20486111111,17.0,138.0,L0 Security Control 1_Common Usage_3
554,1,44013.20486111111,17.0,274.0,L0 Security Control 1_Common Usage_6
555,1,44013.20486111111,17.0,137.0,L0 Security Control 1_Common Usage_2
556,1,44013.20486111111,17.0,166.0,L0 Security Control 1_Common Usage_4
557,1,44013.20486111111,,,L0 Security Control 1_Common Usage_1
558,1,44013.208333333336,18.0,2268.0,L0 Security Control 1_Common Usage_9
559,1,44013.208333333336,18.0,344.0,L0 Security Control 1_Common Usage_7
560,1,44013.208333333336,17.0,245.0,L0 Security Control 1_Common Usage_5
561,1,44013.208333333336,17.0,403.0,L0 Security Control 1_Common Usage_8
562,1,44013.208333333336,18.0,138.0,L0 Security Control 1_Common Usage_3
563,1,44013.208333333336,17.0,274.0,L0 Security Control 1_Common Usage_6
564,1,44013.208333333336,18.0,137.0,L0 Security Control 1_Common Usage_2
565,1,44013.208333333336,17.0,166.0,L0 Security Control 1_Common Usage_4
566,1,44013.208333333336,,,L0 Security Control 1_Common Usage_1
567,1,44013.211805555555,17.0,2268.0,L0 Security Control 1_Common Usage_9
568,1,44013.211805555555,18.0,344.0,L0 Security Control 1_Common Usage_7
569,1,44013.211805555555,18.0,245.0,L0 Security Control 1_Common Usage_5
570,1,44013.211805555555,17.0,403.0,L0 Security Control 1_Common Usage_8
571,1,44013.211805555555,17.0,138.0,L0 Security Control 1_Common Usage_3
572,1,44013.211805555555,18.0,274.0,L0 Security Control 1_Common Usage_6
573,1,44013.211805555555,17.0,137.0,L0 Security Control 1_Common Usage_2
574,1,44013.211805555555,17.0,166.0,L0 Security Control 1_Common Usage_4
575,1,44013.211805555555,,,L0 Security Control 1_Common Usage_1
576,1,44013.21527777778,17.0,2268.0,L0 Security Control 1_Common Usage_9
577,1,44013.21527777778,18.0,344.0,L0 Security Control 1_Common Usage_7
578,1,44013.21527777778,17.0,245.0,L0 Security Control 1_Common Usage_5
579,1,44013.21527777778,17.0,403.0,L0 Security Control 1_Common Usage_8
580,1,44013.21527777778,17.0,138.0,L0 Security Control 1_Common Usage_3
581,1,44013.21527777778,18.0,274.0,L0 Security Control 1_Common Usage_6
582,1,44013.21527777778,17.0,137.0,L0 Security Control 1_Common Usage_2
583,1,44013.21527777778,17.0,166.0,L0 Security Control 1_Common Usage_4
584,1,44013.21527777778,,,L0 Security Control 1_Common Usage_1
585,1,44013.21875,18.0,2268.0,L0 Security Control 1_Common Usage_9
586,1,44013.21875,18.0,344.0,L0 Security Control 1_Common Usage_7
587,1,44013.21875,18.0,245.0,L0 Security Control 1_Common Usage_5
588,1,44013.21875,18.0,403.0,L0 Security Control 1_Common Usage_8
589,1,44013.21875,18.0,138.0,L0 Security Control 1_Common Usage_3
590,1,44013.21875,18.0,274.0,L0 Security Control 1_Common Usage_6
591,1,44013.21875,18.0,137.0,L0 Security Control 1_Common Usage_2
592,1,44013.21875,17.0,166.0,L0 Security Control 1_Common Usage_4
593,1,44013.21875,,,L0 Security Control 1_Common Usage_1
594,1,44013.22222222222,19.0,2268.0,L0 Security Control 1_Common Usage_9
595,1,44013.22222222222,20.0,344.0,L0 Security Control 1_Common Usage_7
596,1,44013.22222222222,20.0,245.0,L0 Security Control 1_Common Usage_5
597,1,44013.22222222222,19.0,403.0,L0 Security Control 1_Common Usage_8
598,1,44013.22222222222,19.0,138.0,L0 Security Control 1_Common Usage_3
599,1,44013.22222222222,20.0,274.0,L0 Security Control 1_Common Usage_6
600,1,44013.22222222222,19.0,137.0,L0 Security Control 1_Common Usage_2
601,1,44013.22222222222,19.0,166.0,L0 Security Control 1_Common Usage_4
602,1,44013.22222222222,19.0,58.0,L0 Security Control 1_Common Usage_1
603,1,44013.225694444445,19.0,2268.0,L0 Security Control 1_Common Usage_9
604,1,44013.225694444445,20.0,344.0,L0 Security Control 1_Common Usage_7
605,1,44013.225694444445,19.0,245.0,L0 Security Control 1_Common Usage_5
606,1,44013.225694444445,18.0,403.0,L0 Security Control 1_Common Usage_8
607,1,44013.225694444445,19.0,138.0,L0 Security Control 1_Common Usage_3
608,1,44013.225694444445,20.0,274.0,L0 Security Control 1_Common Usage_6
609,1,44013.225694444445,19.0,137.0,L0 Security Control 1_Common Usage_2
610,1,44013.225694444445,19.0,166.0,L0 Security Control 1_Common Usage_4
611,1,44013.225694444445,19.0,58.0,L0 Security Control 1_Common Usage_1
612,1,44013.229166666664,19.0,2268.0,L0 Security Control 1_Common Usage_9
613,1,44013.229166666664,19.0,344.0,L0 Security Control 1_Common Usage_7
614,1,44013.229166666664,20.0,245.0,L0 Security Control 1_Common Usage_5
615,1,44013.229166666664,20.0,403.0,L0 Security Control 1_Common Usage_8
616,1,44013.229166666664,20.0,138.0,L0 Security Control 1_Common Usage_3
617,1,44013.229166666664,21.0,274.0,L0 Security Control 1_Common Usage_6
618,1,44013.229166666664,20.0,137.0,L0 Security Control 1_Common Usage_2
619,1,44013.229166666664,19.0,166.0,L0 Security Control 1_Common Usage_4
620,1,44013.229166666664,20.0,58.0,L0 Security Control 1_Common Usage_1
621,1,44013.23263888889,19.0,2268.0,L0 Security Control 1_Common Usage_9
622,1,44013.23263888889,19.0,344.0,L0 Security Control 1_Common Usage_7
623,1,44013.23263888889,20.0,245.0,L0 Security Control 1_Common Usage_5
624,1,44013.23263888889,20.0,403.0,L0 Security Control 1_Common Usage_8
625,1,44013.23263888889,20.0,138.0,L0 Security Control 1_Common Usage_3
626,1,44013.23263888889,20.0,274.0,L0 Security Control 1_Common Usage_6
627,1,44013.23263888889,20.0,137.0,L0 Security Control 1_Common Usage_2
628,1,44013.23263888889,19.0,166.0,L0 Security Control 1_Common Usage_4
629,1,44013.23263888889,21.0,58.0,L0 Security Control 1_Common Usage_1
630,1,44013.23611111111,18.0,2268.0,L0 Security Control 1_Common Usage_9
631,1,44013.23611111111,19.0,344.0,L0 Security Control 1_Common Usage_7
632,1,44013.23611111111,18.0,245.0,L0 Security Control 1_Common Usage_5
633,1,44013.23611111111,20.0,403.0,L0 Security Control 1_Common Usage_8
634,1,44013.23611111111,18.0,,L0 Security Control 1_Common Usage_3
635,1,44013.23611111111,19.0,274.0,L0 Security Control 1_Common Usage_6
636,1,44013.23611111111,19.0,,L0 Security Control 1_Common Usage_2
637,1,44013.23611111111,18.0,,L0 Security Control 1_Common Usage_4
638,1,44013.23611111111,18.0,,L0 Security Control 1_Common Usage_1
639,1,44013.239583333336,16.0,2268.0,L0 Security Control 1_Common Usage_9
640,1,44013.239583333336,17.0,344.0,L0 Security Control 1_Common Usage_7
641,1,44013.239583333336,17.0,245.0,L0 Security Control 1_Common Usage_5
642,1,44013.239583333336,18.0,403.0,L0 Security Control 1_Common Usage_8
643,1,44013.239583333336,7.0,,L0 Security Control 1_Common Usage_3
644,1,44013.239583333336,18.0,274.0,L0 Security Control 1_Common Usage_6
645,1,44013.239583333336,8.0,,L0 Security Control 1_Common Usage_2
646,1,44013.239583333336,8.0,,L0 Security Control 1_Common Usage_4
647,1,44013.239583333336,8.0,,L0 Security Control 1_Common Usage_1
648,1,44013.243055555555,15.0,2268.0,L0 Security Control 1_Common Usage_9
649,1,44013.243055555555,15.0,344.0,L0 Security Control 1_Common Usage_7
650,1,44013.243055555555,16.0,245.0,L0 Security Control 1_Common Usage_5
651,1,44013.243055555555,16.0,403.0,L0 Security Control 1_Common Usage_8
652,1,44013.243055555555,,,L0 Security Control 1_Common Usage_3
653,1,44013.243055555555,16.0,274.0,L0 Security Control 1_Common Usage_6
654,1,44013.243055555555,,,L0 Security Control 1_Common Usage_2
655,1,44013.243055555555,,,L0 Security Control 1_Common Usage_4
656,1,44013.243055555555,,,L0 Security Control 1_Common Usage_1
657,1,44013.24652777778,14.0,2268.0,L0 Security Control 1_Common Usage_9
658,1,44013.24652777778,15.0,344.0,L0 Security Control 1_Common Usage_7
659,1,44013.24652777778,15.0,245.0,L0 Security Control 1_Common Usage_5
660,1,44013.24652777778,15.0,403.0,L0 Security Control 1_Common Usage_8
661,1,44013.24652777778,,,L0 Security Control 1_Common Usage_3
662,1,44013.24652777778,15.0,274.0,L0 Security Control 1_Common Usage_6
663,1,44013.24652777778,,,L0 Security Control 1_Common Usage_2
664,1,44013.24652777778,,,L0 Security Control 1_Common Usage_4
665,1,44013.24652777778,,,L0 Security Control 1_Common Usage_1
666,1,44013.25,15.0,2268.0,L0 Security Control 1_Common Usage_9
667,1,44013.25,14.0,344.0,L0 Security Control 1_Common Usage_7
668,1,44013.25,15.0,245.0,L0 Security Control 1_Common Usage_5
669,1,44013.25,15.0,403.0,L0 Security Control 1_Common Usage_8
670,1,44013.25,,,L0 Security Control 1_Common Usage_3
671,1,44013.25,14.0,274.0,L0 Security Control 1_Common Usage_6
672,1,44013.25,,,L0 Security Control 1_Common Usage_2
673,1,44013.25,,,L0 Security Control 1_Common Usage_4
674,1,44013.25,,,L0 Security Control 1_Common Usage_1
675,1,44013.25347222222,17.0,2268.0,L0 Security Control 1_Common Usage_9
676,1,44013.25347222222,17.0,344.0,L0 Security Control 1_Common Usage_7
677,1,44013.25347222222,13.0,245.0,L0 Security Control 1_Common Usage_5
678,1,44013.25347222222,17.0,403.0,L0 Security Control 1_Common Usage_8
679,1,44013.25347222222,,,L0 Security Control 1_Common Usage_3
680,1,44013.25347222222,14.0,274.0,L0 Security Control 1_Common Usage_6
681,1,44013.25347222222,,,L0 Security Control 1_Common Usage_2
682,1,44013.25347222222,,,L0 Security Control 1_Common Usage_4
683,1,44013.25347222222,,,L0 Security Control 1_Common Usage_1
684,1,44013.256944444445,16.0,2268.0,L0 Security Control 1_Common Usage_9
685,1,44013.256944444445,17.0,344.0,L0 Security Control 1_Common Usage_7
686,1,44013.256944444445,3.0,,L0 Security Control 1_Common Usage_5
687,1,44013.256944444445,16.0,403.0,L0 Security Control 1_Common Usage_8
688,1,44013.256944444445,,,L0 Security Control 1_Common Usage_3
689,1,44013.256944444445,4.0,,L0 Security Control 1_Common Usage_6
690,1,44013.256944444445,,,L0 Security Control 1_Common Usage_2
691,1,44013.256944444445,,,L0 Security Control 1_Common Usage_4
692,1,44013.256944444445,,,L0 Security Control 1_Common Usage_1
693,1,44013.260416666664,17.0,2268.0,L0 Security Control 1_Common Usage_9
694,1,44013.260416666664,14.0,,L0 Security Control 1_Common Usage_7
695,1,44013.260416666664,,,L0 Security Control 1_Common Usage_5
696,1,44013.260416666664,13.0,,L0 Security Control 1_Common Usage_8
697,1,44013.260416666664,,,L0 Security Control 1_Common Usage_3
698,1,44013.260416666664,,,L0 Security Control 1_Common Usage_6
699,1,44013.260416666664,,,L0 Security Control 1_Common Usage_2
700,1,44013.260416666664,,,L0 Security Control 1_Common Usage_4
701,1,44013.260416666664,,,L0 Security Control 1_Common Usage_1
702,1,44013.26388888889,7.0,2268.0,L0 Security Control 1_Common Usage_9
703,1,44013.26388888889,4.0,,L0 Security Control 1_Common Usage_7
704,1,44013.26388888889,,,L0 Security Control 1_Common Usage_5
705,1,44013.26388888889,3.0,,L0 Security Control 1_Common Usage_8
706,1,44013.26388888889,,,L0 Security Control 1_Common Usage_3
707,1,44013.26388888889,,,L0 Security Control 1_Common Usage_6
708,1,44013.26388888889,,,L0 Security Control 1_Common Usage_2
709,1,44013.26388888889,,,L0 Security Control 1_Common Usage_4
710,1,44013.26388888889,,,L0 Security Control 1_Common Usage_1
711,1,44013.26736111111,4.0,2268.0,L0 Security Control 1_Common Usage_9
712,1,44013.26736111111,,,L0 Security Control 1_Common Usage_7
713,1,44013.26736111111,,,L0 Security Control 1_Common Usage_5
714,1,44013.26736111111,,,L0 Security Control 1_Common Usage_8
715,1,44013.26736111111,,,L0 Security Control 1_Common Usage_3
716,1,44013.26736111111,,,L0 Security Control 1_Common Usage_6
717,1,44013.26736111111,,,L0 Security Control 1_Common Usage_2
718,1,44013.26736111111,,,L0 Security Control 1_Common Usage_4
719,1,44013.26736111111,,,L0 Security Control 1_Common Usage_1
720,1,44013.270833333336,1.0,2268.0,L0 Security Control 1_Common Usage_9
721,1,44013.270833333336,,,L0 Security Control 1_Common Usage_7
722,1,44013.270833333336,,,L0 Security Control 1_Common Usage_5
723,1,44013.270833333336,,,L0 Security Control 1_Common Usage_8
724,1,44013.270833333336,,,L0 Security Control 1_Common Usage_3
725,1,44013.270833333336,,,L0 Security Control 1_Common Usage_6
726,1,44013.270833333336,,,L0 Security Control 1_Common Usage_2
727,1,44013.270833333336,,,L0 Security Control 1_Common Usage_4
728,1,44013.270833333336,,,L0 Security Control 1_Common Usage_1
729,1,44013.274305555555,1.0,2268.0,L0 Security Control 1_Common Usage_9
730,1,44013.274305555555,,,L0 Security Control 1_Common Usage_7
731,1,44013.274305555555,,,L0 Security Control 1_Common Usage_5
732,1,44013.274305555555,,,L0 Security Control 1_Common Usage_8
733,1,44013.274305555555,,,L0 Security Control 1_Common Usage_3
734,1,44013.274305555555,,,L0 Security Control 1_Common Usage_6
735,1,44013.274305555555,,,L0 Security Control 1_Common Usage_2
736,1,44013.274305555555,,,L0 Security Control 1_Common Usage_4
737,1,44013.274305555555,,,L0 Security Control 1_Common Usage_1
738,1,44013.27777777778,1.0,2268.0,L0 Security Control 1_Common Usage_9
739,1,44013.27777777778,,,L0 Security Control 1_Common Usage_7
740,1,44013.27777777778,,,L0 Security Control 1_Common Usage_5
741,1,44013.27777777778,,,L0 Security Control 1_Common Usage_8
742,1,44013.27777777778,,,L0 Security Control 1_Common Usage_3
743,1,44013.27777777778,,,L0 Security Control 1_Common Usage_6
744,1,44013.27777777778,,,L0 Security Control 1_Common Usage_2
745,1,44013.27777777778,,,L0 Security Control 1_Common Usage_4
746,1,44013.27777777778,,,L0 Security Control 1_Common Usage_1
747,1,44013.28125,1.0,2268.0,L0 Security Control 1_Common Usage_9
748,1,44013.28125,,,L0 Security Control 1_Common Usage_7
749,1,44013.28125,,,L0 Security Control 1_Common Usage_5
750,1,44013.28125,,,L0 Security Control 1_Common Usage_8
751,1,44013.28125,,,L0 Security Control 1_Common Usage_3
752,1,44013.28125,,,L0 Security Control 1_Common Usage_6
753,1,44013.28125,,,L0 Security Control 1_Common Usage_2
754,1,44013.28125,,,L0 Security Control 1_Common Usage_4
755,1,44013.28125,,,L0 Security Control 1_Common Usage_1
756,1,44013.28472222222,2.0,2268.0,L0 Security Control 1_Common Usage_9
757,1,44013.28472222222,,,L0 Security Control 1_Common Usage_7
758,1,44013.28472222222,,,L0 Security Control 1_Common Usage_5
759,1,44013.28472222222,,,L0 Security Control 1_Common Usage_8
760,1,44013.28472222222,,,L0 Security Control 1_Common Usage_3
761,1,44013.28472222222,,,L0 Security Control 1_Common Usage_6
762,1,44013.28472222222,,,L0 Security Control 1_Common Usage_2
763,1,44013.28472222222,,,L0 Security Control 1_Common Usage_4
764,1,44013.28472222222,,,L0 Security Control 1_Common Usage_1
765,1,44013.288194444445,2.0,2268.0,L0 Security Control 1_Common Usage_9
766,1,44013.288194444445,,,L0 Security Control 1_Common Usage_7
767,1,44013.288194444445,,,L0 Security Control 1_Common Usage_5
768,1,44013.288194444445,,,L0 Security Control 1_Common Usage_8
769,1,44013.288194444445,,,L0 Security Control 1_Common Usage_3
770,1,44013.288194444445,,,L0 Security Control 1_Common Usage_6
771,1,44013.288194444445,,,L0 Security Control 1_Common Usage_2
772,1,44013.288194444445,,,L0 Security Control 1_Common Usage_4
773,1,44013.288194444445,,,L0 Security Control 1_Common Usage_1
774,1,44013.291666666664,2.0,2268.0,L0 Security Control 1_Common Usage_9
775,1,44013.291666666664,,,L0 Security Control 1_Common Usage_7
776,1,44013.291666666664,,,L0 Security Control 1_Common Usage_5
777,1,44013.291666666664,,,L0 Security Control 1_Common Usage_8
778,1,44013.291666666664,,,L0 Security Control 1_Common Usage_3
779,1,44013.291666666664,,,L0 Security Control 1_Common Usage_6
780,1,44013.291666666664,,,L0 Security Control 1_Common Usage_2
781,1,44013.291666666664,,,L0 Security Control 1_Common Usage_4
782,1,44013.291666666664,,,L0 Security Control 1_Common Usage_1
783,1,44013.29513888889,1.0,2268.0,L0 Security Control 1_Common Usage_9
784,1,44013.29513888889,,,L0 Security Control 1_Common Usage_7
785,1,44013.29513888889,,,L0 Security Control 1_Common Usage_5
786,1,44013.29513888889,,,L0 Security Control 1_Common Usage_8
787,1,44013.29513888889,,,L0 Security Control 1_Common Usage_3
788,1,44013.29513888889,,,L0 Security Control 1_Common Usage_6
789,1,44013.29513888889,,,L0 Security Control 1_Common Usage_2
790,1,44013.29513888889,,,L0 Security Control 1_Common Usage_4
791,1,44013.29513888889,,,L0 Security Control 1_Common Usage_1
792,1,44013.29861111111,2.0,2268.0,L0 Security Control 1_Common Usage_9
793,1,44013.29861111111,,,L0 Security Control 1_Common Usage_7
794,1,44013.29861111111,,,L0 Security Control 1_Common Usage_5
795,1,44013.29861111111,,,L0 Security Control 1_Common Usage_8
796,1,44013.29861111111,,,L0 Security Control 1_Common Usage_3
797,1,44013.29861111111,,,L0 Security Control 1_Common Usage_6
798,1,44013.29861111111,,,L0 Security Control 1_Common Usage_2
799,1,44013.29861111111,,,L0 Security Control 1_Common Usage_4
800,1,44013.29861111111,,,L0 Security Control 1_Common Usage_1
801,1,44013.302083333336,2.0,2268.0,L0 Security Control 1_Common Usage_9
802,1,44013.302083333336,,,L0 Security Control 1_Common Usage_7
803,1,44013.302083333336,,,L0 Security Control 1_Common Usage_5
804,1,44013.302083333336,,,L0 Security Control 1_Common Usage_8
805,1,44013.302083333336,,,L0 Security Control 1_Common Usage_3
806,1,44013.302083333336,,,L0 Security Control 1_Common Usage_6
